time_start,time_end,model,launch_place,target,carrier,launched,destroyed,not_reach_goal
5/9/2023 23:30,5/9/2023 23:30,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,3,3,
5/9/2023 4:00,5/9/2023 6:00,Cruise Missiles,Caspian Sea,Ukraine,4 x Tu-95MS,17,15,
5/8/2023 22:00,5/8/2023 22:00,Cruise Missiles,Black Sea,south-east,Navi,8,8,
5/8/2023,5/8/2023 3:00,Loitering Munition (Kamikaze Drones),"Bryansk oblast, Seshcha",Kyiv oblast,,35,35,
5/8/2023 0:00,5/8/2023 0:00,Unknown Missile,"Cape Tarkhankut, Crimea",Odesa oblast,Tu-22M3,8,0,
5/8/2023,5/8/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
5/8/2023,5/8/2023,Loitering Munition (Kamikaze Drones),Unknown,Kherson oblast,Unknown,2,2,
5/6/2023,5/6/2023 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,south-east,Unknown,8,8,
5/6/2023,5/6/2023,Unknown UAV,Unknown,front line,Unknown,4,4,
5/6/2023,5/6/2023,Loitering Munition (Kamikaze Drones),Unknown,front line,Unknown,1,1,
5/5/2023,5/5/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,south-east,Unknown,2,2,
5/4/2023,5/4/2023 8:00,Unknown UAV,Bryansk oblast,north,Unknown,1,1,
5/4/2023,5/4/2023 8:00,Loitering Munition (Kamikaze Drones),Bryansk oblast and eastern coast of Sea of Azov,Odesa oblast and north,Unknown,24,18,
5/4/2023 2:30,5/4/2023 2:30,Hypersonic Missiles,Unknown,Kyiv oblast,1 x MiG-31K,1,1,
5/2/2023 22:30,5/3/2023 5:00,Loitering Munition (Kamikaze Drones),Bryansk oblast and eastern coast of Sea of Azov,Ukraine,Unknown,26,21,
5/3/2023,5/3/2023,Unknown UAV,south,Mykolaiv oblast and Kherson oblast,Unknown,1,1,
5/3/2023,5/3/2023,Reconnaissance UAVs,south,Mykolaiv oblast and Kherson oblast,Unknown,1,1,
5/3/2023,5/3/2023,Loitering Munition (Kamikaze Drones),south,Mykolaiv oblast and Kherson oblast,Unknown,2,2,
5/1/2023 2:00,5/1/2023 4:00,Cruise Missiles,Olenegorsk and Caspian Sea,Ukraine,2 x Tu-160 and 9 x Tu-95,18,15,
4/29/2023 10:00,4/29/2023 10:00,Unknown UAV,south-east,,Unknown,1,1,
4/29/2023 4:00,4/29/2023 4:00,Loitering Munition (Kamikaze Drones),south-east,,Unknown,2,2,
4/28/2023 4:00,4/28/2023 6:00,Cruise Missiles,Caspian Sea,Ukraine,Tu-95,23,21,
4/28/2023 4:00,4/28/2023 6:00,Unknown UAV,Unknown,Ukraine,Unknown,2,2,
4/26/2023,4/26/2023,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
4/26/2023,4/26/2023,Loitering Munition (Kamikaze Drones),Unknown,Kherson oblast,Unknown,5,5,
4/24/2023,4/24/2023,Unknown UAV,Unknown,Kherson oblast,Unknown,1,1,
4/24/2023,4/24/2023,Loitering Munition (Kamikaze Drones),south,,Unknown,6,6,
4/24/2023,4/24/2023,Loitering Munition (Kamikaze Drones),Unknown,Kherson oblast,Unknown,2,2,
4/23/2023 11:50,4/23/2023 11:50,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
4/22/2023,4/23/2023 10:30,Loitering Munition (Kamikaze Drones),south-east,Mykolaiv oblast and Kherson oblast,Unknown,4,4,
4/21/2023 19:00,4/21/2023 23:50,Loitering Munition (Kamikaze Drones),south-east,,Unknown,5,4,
4/21/2023,4/21/2023 3:00,Loitering Munition (Kamikaze Drones),Bryansk oblast,,Unknown,12,8,
4/19/2023 21:00,4/20/2023 0:20,Loitering Munition (Kamikaze Drones),south-east,,Unknown,11,10,
4/19/2023,4/19/2023 3:00,Loitering Munition (Kamikaze Drones),south,Odesa oblast,Unknown,12,10,
4/18/2023,4/18/2023,Loitering Munition (Kamikaze Drones),south-east,,Unknown,8,6,
4/18/2023,4/18/2023,Reconnaissance UAVs,south-east,,Unknown,1,1,
4/10/2023,4/10/2023,Reconnaissance UAVs,north,,Unknown,1,1,
4/10/2023,4/10/2023,Reconnaissance UAVs,north,,Unknown,1,1,
4/8/2023 13:00,4/8/2023 13:00,Reconnaissance UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
4/4/2023 3:00,4/4/2023 3:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Odesa oblast and Mykolaiv oblast,Unknown,17,14,
3/30/2023 21:10,3/31/2023 1:30,Loitering Munition (Kamikaze Drones),Bryansk oblast,,Unknown,10,9,
3/27/2023 21:40,3/27/2023 23:50,Loitering Munition (Kamikaze Drones),north and south-east,,Unknown,13,12,
3/27/2023 21:40,3/27/2023 23:50,Aerial Bomb,Morozovsk,Kherson oblast,Su-35,2,0,
3/27/2023 21:40,3/27/2023 23:50,Reconnaissance UAVs,Unknown,,Unknown,1,1,
3/23/2023 21:30,3/23/2023 21:30,Cruise Missiles,Black Sea,Odesa oblast,Su-35,2,2,
3/21/2023 23:30,3/22/2023 4:00,Loitering Munition (Kamikaze Drones),Bryansk oblast,,Unknown,21,16,
3/21/2023 19:40,3/21/2023 19:40,Cruise Missiles,Black Sea,Odesa oblast,Su-35,2,2,
3/17/2023 21:00,3/18/2023 1:30,Loitering Munition (Kamikaze Drones),Bryansk oblast and eastern coast of Sea of Azov,,Unknown,16,11,
3/14/2023 10:00,3/14/2023 10:00,Cruise Missiles,Black Sea,Odesa oblast,Su-35,4,0,
3/9/2023,3/9/2023,Cruise Missiles,Unknown,Ukraine,Su-35,6,0,
3/9/2023,3/9/2023,Hypersonic Missiles,Unknown,Ukraine,6 x MiG-31K,6,0,
3/9/2023,3/9/2023,Cruise Missiles,Unknown,Ukraine,Su-35,2,0,
3/9/2023,3/9/2023,Cruise Missiles,Unknown,Ukraine,7 x Tu-22M3,6,0,
3/9/2023,3/9/2023,Cruise Missiles,Unknown,Ukraine,10 x Tu-95MS,28,20,
3/9/2023,3/9/2023,Loitering Munition (Kamikaze Drones),Unknown,,Unknown,8,4,
3/9/2023,3/9/2023,Cruise Missiles,Black Sea,Ukraine,3 x Navi,20,14,
3/9/2023,3/9/2023,Surface-to-Air Missiles (SAM),Unknown,Ukraine,Unknown,13,0,
3/8/2023 0:00,3/8/2023 0:00,Loitering Munition (Kamikaze Drones),Unknown,north,Unknown,2,2,
3/6/2023,3/6/2023,Loitering Munition (Kamikaze Drones),Bryansk oblast,north,Unknown,15,13,
3/1/2023 0:30,3/1/2023 0:30,Loitering Munition (Kamikaze Drones),Unknown,north,Unknown,4,4,
2/27/2023 4:00,2/27/2023 4:00,Loitering Munition (Kamikaze Drones),north,,Unknown,14,11,
2/18/2023 10:00,2/18/2023 10:00,Cruise Missiles,Black Sea,,Navi,4,2,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Melitopol,Ukraine,Su-35,1,1,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Melitopol,Ukraine,Su-35,1,1,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Kursk oblast,Ukraine,6 x Tu-22M3,12,0,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Caspian Sea,Ukraine,2 x Tu-95MS,12,10,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Unknown,Ukraine,Unknown,1,0,
2/16/2023 1:40,2/16/2023 3:45,Cruise Missiles,Black Sea,Ukraine,Navi,8,4,
2/15/2023,2/15/2023,Unknown UAV,Unknown,,Unknown,1,1,
2/11/2023 18:40,2/11/2023 21:30,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,,Unknown,4,4,
2/11/2023 18:40,2/11/2023 21:30,Reconnaissance UAVs,eastern coast of Sea of Azov,,Unknown,1,1,
2/10/2023 18:00,2/10/2023 23:55,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,20,20,
2/9/2023 21:50,2/10/2023 12:00,Cruise Missiles,Caspian Sea and Volgodonsk,Ukraine,8 x Tu-95MS,43,38,
2/9/2023 21:50,2/10/2023 12:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,7,5,
2/9/2023 21:50,2/10/2023 12:00,Cruise Missiles,Black Sea,Ukraine,Navi,28,23,
2/9/2023 21:50,2/10/2023 12:00,Surface-to-Air Missiles (SAM),Belgorod and Tokmak,Kharkiv oblast and Zaporizhzhia oblast,Unknown,35,0,
2/9/2023 15:00,2/9/2023 15:00,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
1/26/2023 10:45,1/26/2023 10:45,Cruise Missiles,Unknown,Ukraine,Su-35,4,0,
1/26/2023 10:45,1/26/2023 10:45,Hypersonic Missiles,Unknown,Ukraine,MiG-31K,2,0,
1/26/2023 10:45,1/26/2023 10:45,Cruise Missiles,Caspian Sea,Ukraine,6 x Tu-95MS,40,40,
1/26/2023 10:45,1/26/2023 10:45,Cruise Missiles,Black Sea,Ukraine,Navi,9,7,
1/26/2023 4:00,1/26/2023 4:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,24,24,
1/25/2023 9:00,1/25/2023 12:00,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
1/23/2023 10:00,1/23/2023 16:00,Cruise Missiles,Unknown,east,Unknown,2,2,
1/23/2023 10:00,1/23/2023 16:00,Reconnaissance UAVs,Unknown,east,Unknown,1,1,
1/20/2023 18:00,1/20/2023 18:00,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
1/20/2023 18:00,1/20/2023 18:00,Reconnaissance UAVs,Unknown,Dnipropetrovsk oblast,Unknown,1,1,
1/14/2023 15:30,1/14/2023 15:30,Cruise Missiles,Kursk oblast,Dnipro,1 x Tu-22M3,1,0,
1/14/2023,1/14/2023,Cruise Missiles,Unknown,Ukraine,Su-35,10,7,
1/14/2023,1/14/2023,Cruise Missiles,Kursk oblast and Sea of Azov,Ukraine,4 x Tu-22M3,4,0,
1/14/2023,1/14/2023,Cruise Missiles,Caspian Sea,Ukraine,8 x TU-95MS,16,14,
1/14/2023,1/14/2023,Cruise Missiles,Black Sea,Ukraine,Navi,7,4,
1/12/2023 9:00,1/12/2023 9:00,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
1/11/2023 11:00,1/11/2023 14:00,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
1/11/2023 11:00,1/11/2023 14:00,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
1/11/2023 12:00,1/11/2023 12:00,Unknown UAV,Unknown,Odesa oblast,Unknown,1,1,
1/2/2023,1/2/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,39,39,
1/2/2023,1/2/2023,Cruise Missiles,Unknown,,Unknown,1,1,
1/2/2023,1/2/2023,Reconnaissance UAVs,Unknown,,Unknown,1,1,
1/1/2023,1/1/2023 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,45,45,
12/31/2022 13:00,12/31/2022 16:00,Unknown Missile,Caspian Sea,Ukraine,Tu-95MS and Iskander-M,20,12,
12/31/2022 13:00,12/31/2022 16:00,Reconnaissance UAVs,Unknown,Kyiv oblast,Unknown,1,1,
12/30/2022 8:00,12/30/2022 8:00,Loitering Munition (Kamikaze Drones),north and south-east,Ukraine,Unknown,16,16,
12/29/2022 7:00,12/29/2022 10:00,Cruise Missiles,Unknown,Ukraine,Su-35,2,0,
12/29/2022 7:00,12/29/2022 10:00,Other Combinations,Unknown,Ukraine,Tu-22M3,6,0,
12/29/2022 7:00,12/29/2022 10:00,Cruise Missile Combinations,Caspian Sea and Volgodonsk and Black Sea,Ukraine,Tu-95MS and Navi,62,58,
12/29/2022,12/29/2022,Reconnaissance UAVs,Unknown,Kyiv oblast,Unknown,1,1,
12/29/2022,12/29/2022,Reconnaissance UAVs,east,Ukraine,Unknown,3,3,
12/22/2022,12/22/2022,Cruise Missiles,Black Sea,Mykolaiv oblast,Su-35,1,1,
12/20/2022 13:00,12/20/2022 14:00,Unknown UAV,Unknown,Mykolaiv oblast,Unknown,1,1,
12/20/2022 13:00,12/20/2022 14:00,Reconnaissance UAVs,Unknown,Kherson oblast,Unknown,1,1,
12/19/2022,12/19/2022 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,35,30,
12/16/2022,12/16/2022,Cruise Missiles,Unknown,Ukraine,Su-35,2,0,
12/16/2022,12/16/2022,Cruise Missiles,Unknown,Ukraine,Su-35,2,0,
12/16/2022,12/16/2022,Cruise Missile Combinations,Caspian Sea and Saratov and Black Sea and Sea of Azov,Ukraine,Tu-95MS and Tu-22M3 and Admiral Makarov,72,60,
12/16/2022,12/16/2022,Surface-to-Air Missiles (SAM),Unknown,,Unknown,27,0,
12/14/2022,12/14/2022 9:15,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Ukraine,Unknown,13,13,
12/10/2022,12/10/2022 8:00,Loitering Munition (Kamikaze Drones),eastern coast of Sea of Azov,Odesa oblast and Mykolaiv oblast and Kherson oblast,Unknown,15,10,
12/7/2022,12/7/2022,Unknown UAV,south-east,,Unknown,2,2,
12/7/2022,12/7/2022,Loitering Munition (Kamikaze Drones),south-east,,Unknown,11,11,
12/7/2022,12/7/2022,Reconnaissance UAVs,south-east,,Unknown,1,1,
12/5/2022,12/5/2022,Cruise Missiles,Black Sea,Ukraine,Su-35,6,0,
12/5/2022,12/5/2022,Cruise Missiles,Black Sea,Ukraine,Su-35,1,0,
12/5/2022,12/5/2022,Cruise Missiles,Black Sea,Ukraine,Tu-22M3,3,0,
12/5/2022,12/5/2022,Cruise Missiles,Caspian Sea and Volgodonsk,Ukraine,8 x Tu-95MS,38,38,
12/5/2022,12/5/2022,Cruise Missiles,Black Sea,Ukraine,Navi,22,22,
11/23/2022,11/23/2022,Cruise Missile Combinations,Caspian Sea and Volgodonsk and Black Sea,Ukraine,10 x Tu-95MS and Navi,70,51,
11/23/2022,11/23/2022,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,5,5,
11/17/2022,11/17/2022,Cruise Missiles,Unknown,south,Unknown,2,2,
11/17/2022,11/17/2022,Cruise Missiles,Volgodonsk,Ukraine,9 x Tu-95MS,18,4,
11/17/2022,11/17/2022,Loitering Munition (Kamikaze Drones),Belarus,center,Unknown,5,5,
11/15/2022,11/15/2022,Cruise Missiles,Unknown,Ukraine,Unknown,2,2,
11/15/2022,11/15/2022,Cruise Missile Combinations,Caspian Sea and Volgodonsk and Black Sea,Ukraine,14 x Tu-95MS and Navi,96,75,
11/15/2022,11/15/2022,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,10,10,
11/15/2022,11/15/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
11/15/2022,11/15/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
11/14/2022 10:00,11/14/2022 11:00,Unknown UAV,Unknown,south,Unknown,2,2,
11/9/2022,11/9/2022,Loitering Munition (Kamikaze Drones),Zaporizhzhia oblast,Ukraine,Unknown,5,5,
11/9/2022,11/9/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
11/4/2022 16:00,11/4/2022 16:00,Cruise Missiles,Unknown,south,Unknown,2,2,
11/3/2022 22:00,11/4/2022 1:00,Loitering Munition (Kamikaze Drones),Unknown,east,Unknown,9,9,
11/4/2022,11/4/2022,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,11,11,
11/4/2022,11/4/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,3,3,
11/1/2022 23:00,11/2/2022 1:00,Loitering Munition (Kamikaze Drones),Unknown,east,Unknown,13,12,
11/1/2022 12:00,11/1/2022 12:00,Reconnaissance UAVs,Unknown,Donetsk oblast,Unknown,1,1,
11/1/2022 1:30,11/1/2022 3:00,Loitering Munition (Kamikaze Drones),north-east,Poltava oblast,Unknown,3,3,
11/1/2022 1:30,11/1/2022 3:00,Loitering Munition (Kamikaze Drones),north-east,Dnipropetrovsk oblast,Unknown,3,3,
10/31/2022 7:00,10/31/2022 9:00,Cruise Missiles,Caspian Sea and Volgodonsk,Ukraine,Tu-95 and Tu-160,50,44,
10/26/2022 22:00,10/26/2022 23:59,Cruise Missiles,Unknown,Ukraine,Unknown,1,1,
10/26/2022 22:00,10/26/2022 23:59,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast and Vinnytsia oblast,Unknown,20,19,
10/25/2022 21:30,10/25/2022 21:30,Loitering Munition (Kamikaze Drones),Unknown,Dnipropetrovsk oblast,Unknown,1,1,
10/25/2022 21:00,10/25/2022 21:00,Loitering Munition (Kamikaze Drones),Unknown,Kherson oblast,Unknown,2,2,
10/23/2022 0:00,10/23/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,16,16,
10/22/2022 7:00,10/22/2022 11:00,Cruise Missiles,Caspian Sea and Volgodonsk,Ukraine,Tu-95 and Tu-160,17,13,
10/22/2022 7:00,10/22/2022 11:00,Cruise Missiles,Black Sea,Ukraine,Navi,16,5,
10/22/2022 0:00,10/22/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,10,10,
10/20/2022 0:00,10/20/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,14,14,
10/19/2022 12:00,10/19/2022 15:30,Cruise Missiles,north-east,Ukraine,Tu-95 and Tu-160,6,4,
10/19/2022 12:00,10/19/2022 15:30,Loitering Munition (Kamikaze Drones),Belarus,Ukraine,Unknown,10,10,
10/19/2022,10/19/2022 8:00,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,13,13,
10/18/2022,10/18/2022 8:00,Cruise Missiles,Unknown,Ukraine,Unknown,1,1,
10/18/2022,10/18/2022 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,6,6,
10/18/2022,10/18/2022 8:00,Cruise Missiles,Black Sea,Ukraine,Navi,4,4,
10/17/2022 21:00,10/17/2022 21:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,8,8,
10/17/2022 15:00,10/17/2022 15:00,Cruise Missiles,Black Sea,Ukraine,Navi,2,2,
10/17/2022,10/17/2022 10:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,11,11,
10/17/2022 3:30,10/17/2022 6:50,Unknown Missile,Unknown,Ukraine,Unknown,3,3,
10/17/2022 3:30,10/17/2022 6:50,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast,Unknown,15,15,
10/16/2022 21:30,10/16/2022 21:30,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,11,11,
10/15/2022 0:00,10/15/2022 0:30,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,6,6,
10/14/2022,10/14/2022 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,8,8,
10/13/2022 16:00,10/13/2022 17:00,Cruise Missiles,Black Sea,west,Navi,5,5,
10/13/2022,10/13/2022 8:00,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast,Unknown,6,6,
10/12/2022,10/12/2022,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,17,17,
10/12/2022,10/12/2022,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,2,2,
10/11/2022 15:00,10/11/2022 18:30,Loitering Munition (Kamikaze Drones),Kursk oblast and Belarus,Kyiv oblast and north,Unknown,13,13,
10/11/2022 7:00,10/11/2022 13:00,Cruise Missile Combinations,Caspian Sea and Black Sea,Ukraine,Tu-95MS and Navi,28,20,
10/11/2022 7:00,10/11/2022 13:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,13,13,
10/11/2022 3:30,10/11/2022 5:30,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast,Unknown,8,8,
10/10/2022 6:00,10/10/2022 14:00,Cruise Missile Combinations,Caspian Sea and Black Sea,Ukraine,Tu-95MS and Tu-160 and Navi,84,43,
10/10/2022 6:00,10/10/2022 14:00,Unknown UAV,Unknown,Ukraine,Unknown,11,3,
10/10/2022 6:00,10/10/2022 14:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,13,10,
10/9/2022 0:30,10/9/2022 8:00,Cruise Missiles,Rostov oblast,Zaporizhzhia,7 x Su-35,2,1,
10/9/2022 0:30,10/9/2022 8:00,Cruise Missiles,Ryazan oblast,Zaporizhzhia,6 x Tu-22M3,4,0,
10/9/2022 0:30,10/9/2022 8:00,Surface-to-Air Missiles (SAM),Unknown,Zaporizhzhia,Unknown,16,0,
10/8/2022 8:00,10/8/2022 8:00,Unknown UAV,Unknown,Ukraine,Unknown,2,2,
10/8/2022 8:00,10/8/2022 8:00,Loitering Munition (Kamikaze Drones),Unknown,Ukraine,Unknown,1,1,
10/7/2022 20:00,10/7/2022 21:30,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast,Unknown,3,3,
10/6/2022 15:00,10/6/2022 20:00,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,3,3,
10/6/2022 15:00,10/6/2022 20:00,Reconnaissance UAVs,Unknown,south,Unknown,1,1,
10/6/2022 15:00,10/6/2022 20:00,Combat UAVs,Unknown,south,Unknown,1,1,
10/6/2022 9:00,10/6/2022 11:30,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,2,2,
10/6/2022 9:00,10/6/2022 11:30,Combat UAVs,Unknown,Mykolaiv oblast,Unknown,1,1,
10/6/2022,10/6/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,9,9,
10/5/2022 12:00,10/5/2022 12:00,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast,Unknown,1,1,
10/5/2022 11:30,10/5/2022 11:30,Reconnaissance UAVs,Unknown,Ochakiv,Unknown,1,1,
10/5/2022,10/5/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,south,Unknown,6,6,
10/2/2022 0:00,10/2/2022 2:00,Loitering Munition (Kamikaze Drones),Unknown,Mykolaiv oblast,Unknown,7,5,
10/1/2022 12:00,10/1/2022 12:00,Reconnaissance UAVs,Unknown,Ukraine,Unknown,1,1,
9/30/2022,9/30/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,3,3,
9/29/2022 23:00,9/29/2022 23:59,Loitering Munition (Kamikaze Drones),Unknown,Odesa oblast and Mykolaiv oblast,Unknown,7,5,
9/28/2022,9/28/2022,Cruise Missiles,Unknown,Dnipropetrovsk oblast and Zaporizhzhia oblast,Su-35,5,4,
9/28/2022,9/28/2022,Reconnaissance UAVs,Unknown,Ukraine,Unknown,3,3,
